Rname	Rclass	Rfam	[0;1[	[1;2[	[2;3[	[3;4[	[4;5[	[5;6[	[6;7[	[7;8[	[8;9[	[9;10[	[10;11[	[11;12[	[12;13[	[13;14[	[14;15[	[15;16[	[16;17[	[17;18[	[18;19[	[19;20[	[20;21[	[21;22[	[22;23[	[23;24[	[24;25[	[25;26[	[26;27[	[27;28[	[28;29[	[29;30[	[30;31[	[31;32[	[32;33[	[33;34[	[34;35[	[35;36[	[36;37[	[37;38[	[38;39[	[39;40[	[40;41[	[41;42[	[42;43[	[43;44[	[44;45[	[45;46[	[46;47[	[47;48[	[48;49[	[49;50[
TE_00000537_LTR	LTR	Copia	232	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	209	201	165	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000746	DNA	DTM	717	0	0	1438	0	0	324	0	0	0	0	0	0	0	0	0	0	0	31	430	0	0	150	53	197	512	235	143	137	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000036	DNA	Helitron	2583	0	0	1189	0	1191	1580	802	0	0	0	0	0	0	0	0	1607	0	4062	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000451	DNA	DTH	4214	0	0	0	0	0	0	0	295	0	0	277	0	647	0	602	1571	336	1098	1097	942	989	1983	761	1080	475	272	324	78	203	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000802_INT	LTR	Copia	5208	95	0	0	0	711	1567	77	101	604	833	770	566	683	486	333	742	1397	1870	411	481	129	330	254	340	523	128	1896	1161	469	2067	0	576	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000014	DNA	Helitron	5648	0	37	870	363	1068	0	704	246	229	183	352	567	0	142	0	0	70	0	0	26	0	457	286	0	251	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000658_INT	LTR	Gypsy	0	0	4781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3470	0	0	0	0	0	0	3125	1071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000670	MITE	DTH	245	0	0	0	0	0	0	244	0	223	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	89	509	284	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000163	DNA	DTM	1703	0	0	0	0	691	1474	0	93	754	743	3260	480	568	493	1503	903	520	896	1017	728	1057	51	1439	62	206	200	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000460_LTR	LTR	Gypsy	380	0	0	0	0	760	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000711	DNA	DTM	0	0	2000	2750	1034	1048	197	0	0	0	2105	1160	0	1054	0	1256	48	0	0	650	1068	597	1472	4998	3996	2108	421	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000456_LTR	LTR	Copia	163	0	0	163	0	0	0	0	348	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000111	DNA	Helitron	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000206	DNA	DTC	527	0	0	0	0	0	0	0	0	0	46	0	39	46	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000726	DNA	DTT	1190	0	0	0	0	0	64	0	0	0	0	92	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000778_LTR	LTR	Copia	677	677	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	487	291	0	481	0	639	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000151	DNA	Helitron	7330	221	409	111	233	215	627	517	2313	2324	3073	5742	7477	5921	2170	3203	1319	3087	2286	3296	3384	2109	1524	770	1247	248	46	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000046	DNA	Helitron	10001	0	88	101	0	34	0	41	0	0	41	0	11	714	395	1180	416	3774	1708	1315	1674	1228	2034	682	2454	62	504	1271	572	713	1459	3227	2520	304	1989	473	1928	655	544	0	0	0	0	0	0	0	0	0	0	0
TE_00000306_INT	LTR	Copia	8053	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	122	0	4974	3340	1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000180	DNA	Helitron	303	3625	4060	684	2928	1480	474	0	1345	78	158	0	164	359	142	0	1196	474	0	630	0	1016	773	686	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000849	DNA	DTM	0	0	0	0	1591	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	138	0	0	97	0	445	110	0	314	416	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000197	DNA	DTC	1796	0	34	0	111	348	640	797	470	454	1319	893	1524	1930	893	1407	2047	834	368	162	0	833	1091	713	746	410	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000341_LTR	LTR	unknown	451	0	0	0	0	0	451	0	0	0	0	0	0	0	730	0	984	0	0	0	0	0	62	0	0	0	452	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000380_INT	LTR	Copia	4655	0	0	0	0	0	0	0	0	0	4656	0	0	0	0	0	42	0	0	0	0	0	0	599	62	872	0	809	3243	0	0	0	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000601_INT	LTR	Gypsy	4885	0	1431	9823	4671	11540	6267	10090	7397	0	3769	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000859	DNA	DTM	6045	369	2840	369	0	0	0	0	0	0	0	0	0	0	0	0	525	767	872	0	0	0	0	0	0	256	593	632	98	233	973	145	424	0	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000376	DNA	DTA	0	0	0	0	1045	526	280	0	0	0	0	0	0	61	0	0	0	162	756	951	1286	1360	1600	374	1438	338	150	76	74	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000648_INT	LTR	unknown	2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	2334	0	0	105	0	0	0	0	0	251	0	0	0	0	0	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000209	DNA	Helitron	3261	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000605_INT	LTR	Copia	4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	153	0	137	0	0	290	0	0	343	219	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000314	DNA	DTM	3876	0	0	0	0	0	62	183	0	0	0	105	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000580	DNA	DTM	3352	0	0	0	0	0	0	0	0	0	178	214	33	165	0	79	0	0	0	701	98	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000524	MITE	DTM	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000732_LTR	LTR	Gypsy	1154	0	1152	0	0	2234	2825	111	1116	0	122	1159	0	0	1229	221	904	0	250	409	557	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000082	DNA	DTM	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000184	DNA	Helitron	8303	9052	207	135	225	0	49	275	226	44	149	132	260	0	58	0	0	0	165	509	465	0	48	0	92	24	0	212	0	826	3868	2435	1065	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000279	DNA	DTM	1050	194	34	64	86	0	0	115	87	66	39	130	252	144	0	40	0	159	0	82	0	87	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000058	DNA	Helitron	1510	0	0	0	0	0	494	0	0	0	39	89	0	45	0	54	0	57	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000372_LTR	LTR	Gypsy	334	174	459	401	654	485	82	253	166	306	243	169	736	392	231	97	0	731	687	165	605	747	745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000364	DNA	DTA	0	0	161	0	741	359	970	2259	3638	3002	8666	13180	8706	10322	8327	3130	3283	1523	726	797	130	320	442	433	535	0	260	170	144	129	157	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000419_INT	LTR	Gypsy	0	157	9154	0	1697	0	0	0	0	7343	2060	0	4294	9167	1925	3234	0	0	0	436	0	1253	4295	6220	91	3411	481	0	5230	461	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000531_INT	LTR	unknown	3949	0	0	1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2075	0	0	98	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000073	DNA	DTM	2606	0	1606	1743	1901	1058	642	0	0	0	102	517	353	107	1303	783	1888	2075	1762	738	1218	307	840	162	381	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000196	DNA	Helitron	6469	202	1463	1039	1895	392	0	1117	7098	9769	1722	446	889	1610	7578	5181	5478	1086	715	1000	1560	1590	2182	1303	361	927	56	2448	2183	1194	2982	3493	2439	1376	94	682	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000238	DNA	Helitron	7008	0	0	0	0	0	112	220	0	348	106	0	224	303	452	121	512	325	0	0	329	367	0	146	10	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000256_INT	LTR	Gypsy	989	171	5834	99	147	735	194	442	248	450	1043	178	215	1009	341	524	858	430	685	811	1714	646	333	1038	1132	761	650	492	1003	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000653_LTR	LTR	Copia	255	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000441_INT	LTR	Gypsy	2086	0	90	52	319	810	1477	5232	5246	835	5650	4623	6672	5191	2660	1579	2022	3934	2547	2389	896	949	773	1472	50	365	838	76	813	0	60	0	330	508	1482	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000501_INT	LTR	Gypsy	3997	0	4239	8716	11821	36134	22436	18531	8279	2927	12918	3417	10699	7069	3844	8211	9471	10867	2681	3476	1955	916	975	0	1516	0	347	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000801	MITE	DTM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000662	DNA	Helitron	1003	0	997	2991	0	0	350	197	3057	3464	2487	109	159	513	114	423	13	53	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000708_LTR	LTR	Gypsy	407	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000725	DNA	DTM	2150	1331	208	0	0	479	327	0	0	51	0	0	0	0	0	0	0	457	0	45	0	955	685	0	0	0	0	97	1253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000013	DNA	DTC	2184	0	46	0	0	0	0	0	92	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000389	DNA	Helitron	7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	264	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000188	DNA	Helitron	3619	88	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000140	DNA	Helitron	7893	1217	91	0	49	0	0	0	0	0	0	0	0	0	0	0	97	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000190	DNA	DTM	2752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	146	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000017	DNA	DTH	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000516_INT	LTR	Copia	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2688	362	514	2076	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000823	DNA	Helitron	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000445_INT	LTR	Copia	4604	0	0	0	0	0	0	0	0	65	0	140	435	0	0	0	37	0	0	0	0	0	99	0	0	0	400	120	220	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000470	MITE	DTM	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	10	32	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000490_LTR	LTR	Gypsy	517	0	0	498	0	2527	2582	4610	3038	3847	506	911	1013	515	0	667	1022	0	512	0	0	408	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000672_LTR	LTR	Copia	146	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000588	DNA	DTH	2276	224	0	0	0	132	48	202	422	499	40	0	773	186	474	336	159	226	203	336	538	126	235	114	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000008	DNA	Helitron	13087	0	0	0	569	1276	1708	715	1961	2272	652	5302	6578	7282	9527	9132	5967	5172	4158	7012	3313	4084	4591	2672	3120	3457	1824	1328	1982	1992	2980	1375	1120	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000337_LTR	LTR	Gypsy	1124	57	36	81	1463	20831	76165	80642	32271	14200	14412	16553	9471	10822	8692	6073	4611	2338	252	763	0	0	1843	0	9065	0	0	1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000268	DNA	DTM	1575	0	0	0	0	87	114	0	0	0	0	173	0	0	0	0	0	0	204	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000367_LTR	LTR	Gypsy	314	628	0	149	63	151	134	0	327	654	0	0	0	325	0	278	0	0	0	0	0	0	49	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000400	DNA	Helitron	930	0	0	0	0	0	33	0	0	966	1886	0	246	822	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000266	DNA	Helitron	3505	694	3014	2740	2139	202	911	1746	856	777	1043	2101	2990	3106	3077	3295	565	2298	1407	483	599	695	1463	790	139	0	130	0	53	531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000506	MITE	DTA	207	0	0	0	0	0	101	0	115	42	0	56	0	0	49	0	0	0	113	144	0	265	113	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000189	DNA	Helitron	6403	3391	1683	0	645	572	0	0	465	143	0	0	524	183	134	0	486	303	1015	302	0	1747	798	373	136	255	0	188	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000591	DNA	DTC	2026	0	0	209	0	0	0	0	60	0	0	0	0	0	96	0	0	0	169	1097	0	0	0	0	168	718	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000481_INT	LTR	Gypsy	280	5676	2903	3407	8352	3061	10080	5121	789	0	0	1461	8471	0	0	269	2416	2715	78	3050	2497	0	0	3554	0	0	1581	0	0	0	796	0	0	0	0	2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000598	DNA	DTM	0	884	48	89	0	0	101	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000278	DNA	Helitron	3894	0	1359	0	0	0	0	46	0	0	0	0	58	0	0	0	0	138	0	0	0	168	343	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000833_LTR	LTR	Gypsy	1112	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000604	DNA	DTH	2062	0	43	0	0	0	0	43	226	803	1761	1463	2948	3408	1662	930	1671	2156	5572	2208	1359	1061	451	739	633	0	0	214	1465	426	2337	2104	168	237	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000465	DNA	Helitron	11721	0	10026	0	50	0	50	64	244	44	4414	138	70	4559	0	0	0	3186	0	1828	1594	3161	459	1159	570	1189	1063	1978	3348	5621	3317	1280	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000514	DNA	DTM	4679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000353_LTR	LTR	Copia	329	633	306	307	314	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000066	DNA	DTA	162	171	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	164	161	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000628	DNA	DTM	846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000593_INT	LTR	Copia	12475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000567_LTR	LTR	Copia	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000837_LTR	LTR	Copia	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	98	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000770	DNA	Helitron	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000557_INT	LTR	Gypsy	3890	0	0	0	0	0	0	0	127	0	0	36	0	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000633_LTR	LTR	Gypsy	760	670	668	0	45	672	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000186	DNA	Helitron	3559	0	2882	0	0	0	0	0	0	0	0	0	39	0	0	46	0	0	0	0	388	135	0	109	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000117	DNA	DTM	2177	95	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000363	DNA	DTM	1086	0	0	0	0	523	483	474	0	463	0	0	0	2519	1850	1515	2054	8031	12817	14608	21937	29437	25934	20414	11570	8042	3317	1963	333	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000474_INT	LTR	Gypsy	0	0	0	29	0	0	0	0	34	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000688_INT	LTR	Gypsy	4303	0	0	0	0	0	0	0	0	12971	0	0	0	0	0	0	0	0	0	0	0	0	2867	0	0	0	0	1186	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000271	DNA	Helitron	5387	0	0	0	0	0	0	0	0	0	122	338	0	146	0	0	245	0	0	228	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000571	DNA	DTC	4982	4268	4613	0	4625	4921	7886	807	63	6201	36210	30497	2101	4686	410	10365	13296	4569	18745	1888	1612	1379	1563	1317	958	1278	3134	6338	1411	3557	4176	1462	2196	174	2287	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000381	DNA	Helitron	2990	0	1303	658	1111	42	596	0	0	337	130	276	0	74	0	0	205	233	280	988	0	0	19	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000786_INT	LTR	Copia	3442	0	0	0	0	0	29	38	0	0	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000562_LTR	LTR	Gypsy	504	0	92	503	0	41	505	2058	501	31	122	0	753	0	1116	1588	2090	570	677	147	1438	2003	2010	1791	1422	3053	1011	2019	3508	769	0	0	0	81	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000226	DNA	DTC	1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000116	DNA	DTM	1103	68	206	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000258	DNA	Helitron	4849	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	90	0	0	0	0	79	0	0	67	0	0	600	296	4209	5198	3389	2014	5574	1533	0	754	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000273	DNA	DTM	864	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000127	DNA	Helitron	8345	257	604	263	0	89	0	1549	2891	12529	16873	4808	840	2431	3796	1158	1106	3001	1977	2304	1423	2089	1375	1622	1429	1407	2406	1808	1076	1331	1179	1717	1250	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000847_LTR	LTR	Copia	509	0	0	509	0	0	0	0	0	499	397	508	0	519	72	0	0	0	82	541	160	160	0	160	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000154	MITE	DTM	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000325_INT	LTR	Copia	0	0	0	0	4598	3551	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	1238	292	0	694	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000387	MITE	DTM	316	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	184	357	92	0	227	392	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000304	DNA	Helitron	9405	0	0	0	0	0	0	0	0	0	0	207	0	0	463	0	95	0	0	0	0	76	0	0	168	72	297	221	1440	371	946	2721	633	1598	1360	1010	1620	245	0	0	0	0	0	0	0	0	0	0	0	0
TE_00000643_INT	LTR	Gypsy	3950	14370	10268	891	714	1636	1281	1002	0	488	0	0	0	419	0	114	37	0	0	0	0	0	0	0	5403	356	0	754	1502	0	0	1022	657	3684	2673	0	850	0	0	0	0	0	0	0	0	0	0	0	0	0
